Agency,Platform,Url,Date_Sampled,Likes_Followers_Visits_Downloads
DPR,Twitter,http://twitter.com/NYCParks,2012-05-09,257
NYPD,Twitter,http://twitter.com/NYPDnews,2012-05-09,3279
311,Twitter,http://www.twitter.com/311NYC,2012-05-09,27847
OEM,Twitter,http://twitter.com/NotifyNYC,2012-05-09,147
NYC & Co,Twitter,http://twitter.com/nycgo,2012-05-09,345
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,2012-05-09,2079
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,2012-05-09,1145
DHS,Twitter,www.twitter.com/nycdhs,2012-05-09,646
DOF,Twitter,https://twitter.com/nycfinance,2012-05-09,776
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,2012-05-09,
DSNY,Twitter,www.twitter.com/nycrecycles,2012-05-09,2935
FDNY,Twitter,https://twitter.com/joinFDNY,2012-05-09,1590
Materials for the Arts,Twitter,https://twitter.com/mftanyc,2012-05-09,154
MOAE,Twitter,http://twitter.com/youcantoonyc,2012-05-09,1966
NYC Digital,Twitter,https://twitter.com/nycgob,2012-05-09,
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,2012-05-09,180
NYCCFB,Twitter,http://twitter.com/NYCVotes,2012-05-09,212
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,2012-05-09,55138
Prob,Twitter,www.twitter.com/nycprobation,2012-05-09,3397
Vets,Twitter,http://twitter.com/NYCVeterans,2012-05-09,22193
DRIS,Twitter,https://twitter.com/NYCRecords,2012-05-09,
YMI,Twitter,http://www.twitter.com/nycyoungmen,2012-05-09,
DOE,Vimeo,http://vimeo.com/nycschools,2012-05-09,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,2012-05-09,
311,WordPress,http://311nyc.wordpress.com/,2012-05-09,
DOITT,WordPress,http://nycitymap.wordpress.com/,2012-05-09,
DOITT,WordPress,http://nycitt.wordpress.com/,2012-05-09,
HHS,WordPress,http://hsdatanyc.wordpress.com/,2012-05-09,
HHS,WordPress,http://hsdata-nyc.org,2012-05-09,
LMEC,WordPress,http://lmew.wordpress.com/,2012-05-09,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,2012-05-09,
MOIA,WordPress,http://ihwnyc.wordpress.com,2012-05-09,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,2012-05-09,
SBS,WordPress,http://workforce1.org,2012-05-09,
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,2012-05-09,
DOE,YouTube,http://www.youtube.com/thefundforps,2012-05-09,
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,2012-05-09,
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,2012-05-09,
Probation,YouTube,http://www.youtube.com/NYCProbation,2012-05-09,
DOITT,YouTube,http://www.youtube.com/doittnews,2012-05-09,
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,2012-05-09,
HRA,YouTube,http://www.youtube.com/user/HRANYC,2012-05-09,
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,2012-05-09,
HHC,YouTube,http://www.youtube.com/HHCnyc,2012-05-09,
DOE,YouTube,http://www.youtube.com/nycschools,2012-05-09,
DYCD,YouTube,http://www.youtube.com/dycdnyc,2012-05-09,
OEM,YouTube,http://www.youtube.com/nycoem,2012-05-09,
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,2012-05-09,
EDC,YouTube,http://www.youtube.com/NYCEDC,2012-05-09,
MOME,YouTube,http://www.youtube.com/nycmedia25,2012-05-09,
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,2012-05-09,
DOT,YouTube,http://www.youtube.com/NYCDOT,2012-05-09,
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,2012-05-09,
NYPD,YouTube,http://www.youtube.com/nypd,2012-05-09,
DOH,YouTube,http://www.youtube.com/NYCHealth,2012-05-09,
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,2012-05-09,
Child Services,Youtube,http://www.youtube.com/user/childservices,2012-05-09,
DCA,YouTube,http://www.youtube.com/nycdca,2012-05-09,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,2012-05-09,
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,2012-05-09,
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,2012-05-09,
Materials for the Arts,YouTube,http://www.youtube.com/user/MaterialsForTheArts,2012-05-09,
Mayor's Fund,Youtube,http://www.youtube.com/mayorsfundnyc,2012-05-09,
MOAE,YouTube,http://www.youtube.com/YouCanTooNYC,2012-05-09,
NYC Gov,YouTube,http://www.youtube.com/nycgov,2012-05-09,
NYC Water,Youtube,http://www.youtube.com/nycwater,2012-05-09,
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,2012-05-09,
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,2012-05-09,
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,2012-05-09,662
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,2012-05-09,
TOTAL,TOTAL,TOTAL,2012-05-09,1835426
DOH,Android,Condom Finder,2012-06-13,
DOT,Android,You The Man,2012-06-13,102
MOME,Android,MiNY Venor app,2012-06-13,
DOT,Broadcastr,,2012-06-13,
DPR,Broadcastr,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,2012-06-13,
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,2012-06-13,11
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,2012-06-13,86
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,2012-06-13,157
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,2012-06-13,200
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,2012-06-13,221
MOIA,Facebook,http://www.facebook.com/ihwnyc,2012-06-13,287
City Store,Facebook,http://www.facebook.com/citystorenyc,2012-06-13,254
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,2012-06-13,329
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,2012-06-13,251
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,2012-06-13,356
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,2012-06-13,272
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,2012-06-13,371
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,2012-06-13,338
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,2012-06-13,285
DFTA,Facebook,http://www.facebook.com/timebanksnyc,2012-06-13,318
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,2012-06-13,418
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,2012-06-13,373
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,2012-06-13,420
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,2012-06-13,416
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,2012-06-13,402
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,2012-06-13,289
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,2012-06-13,419
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,2012-06-13,304
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,2012-06-13,565
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,2012-06-13,770
SICB1,Facebook,https://www.facebook.com/CB1SI,2012-06-13,365
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,2012-06-13,462
DCA,Facebook,http://www.facebook.com/NYCDCA,2012-06-13,566
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,2012-06-13,531
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,2012-06-13,504
NYCHA,Facebook,http://www.facebook.com/NYCHA,2012-06-13,1039
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,2012-06-13,1067
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,2012-06-13,1584
Culture,Facebook,https://www.facebook.com/piypnyc,2012-06-13,994
SBS,Facebook,http://www.facebook.com/NYCBusiness,2012-06-13,1176
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,2012-06-13,965
DOT,Facebook,http://www.facebook.com/YouTheManNYC,2012-06-13,1071
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,2012-06-13,2300
HHC,Facebook,http://www.facebook.com/nychhc,2012-06-13,1192
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,2012-06-13,1205
GreeNYC,Facebook,https://www.facebook.com/birdienyc,2012-06-13,1508
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,2012-06-13,1540
DOH,Facebook,http://www.facebook.com/NYCKnows,2012-06-13,1760
DOE,Facebook,http://www.facebook.com/nycgrads,2012-06-13,1822
DEP,Facebook,http://www.facebook.com/nycwater,2012-06-13,2618
MOME,Facebook,https://www.facebook.com/NYCMedia,2012-06-13,3091
EDC,Facebook,http://www.facebook.com/NYCEDC,2012-06-13,3519
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,2012-06-13,5048
DOT,Facebook,http://www.facebook.com/NYCDOT,2012-06-13,4059
EDC,Facebook,http://www.facebook.com/AppSciNYC,2012-06-13,3894
DYCD,Facebook,http://www.facebook.com/nycyouth,2012-06-13,4867
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,2012-06-13,34771
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,2012-06-13,5404
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,2012-06-13,5491
NYCService,Facebook,http://www.facebook.com/nycservice,2012-06-13,5669
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,2012-06-13,11915
DOH,Facebook,http://www.facebook.com/nycquits,2012-06-13,9687
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,2012-06-13,7789
DOE,Facebook,http://www.facebook.com/fundforpublicschools,2012-06-13,8337
DPR,Facebook,http://www.facebook.com/nycparks,2012-06-13,15375
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,2012-06-13,14286
DOE,Facebook,http://www.facebook.com/NYCschools,2012-06-13,21228
DOH,Facebook,http://www.facebook.com/NYCcondom,2012-06-13,18814
NYC & Co,Facebook,http://www.facebook.com/nycgo,2012-06-13,44625
FDNY,Facebook,http://www.facebook.com/FDNYhome,2012-06-13,85205
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,2012-06-13,18
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,2012-06-13,76
DOB,Facebook,http://www.facebook.com/NYCBuildings,2012-06-13,1133
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,2012-06-13,110
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,2012-06-13,664
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,2012-06-13,50
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,2012-06-13,164
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,2012-06-13,2934
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,2012-06-13,91
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,2012-06-13,1961
MOME,Facebook,http://www.facebook.com/NYCMINY,2012-06-13,42
NYC Gov,Facebook,http://www.facebook.com/nycgov,2012-06-13,18855
NYCCFB,Facebook,http://www.facebook.com/nycvotes,2012-06-13,112
NYPD,Facebook,https://www.facebook.com/NYPD,2012-06-13,26933
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,2012-06-13,
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,2012-06-13,
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,2012-06-13,
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,2012-06-13,
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,2012-06-13,332
DEP,Flickr,http://www.flickr.com/photos/nycep,2012-06-13,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,2012-06-13,
DOE,Flickr,http://www.flickr.com/photos/nycschools,2012-06-13,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,2012-06-13,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,2012-06-13,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,2012-06-13,
DSNY,Flickr,http://flickr.com/nycrecyclemore,2012-06-13,
EDC,Flickr,http://www.flickr.com/nycedc,2012-06-13,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,2012-06-13,
HHC,Flickr,http://www.flickr.com/hhcnyc,2012-06-13,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,2012-06-13,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,2012-06-13,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,2012-06-13,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,2012-06-13,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,2012-06-13,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,2012-06-13,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,2012-06-13,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,2012-06-13,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,2012-06-13,
HRA,Flickr,http://www.flickr.com/people/nychra/,2012-06-13,
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,2012-06-13,
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,2012-06-13,88
DOH,Foursquare,https://foursquare.com/nychealthy,2012-06-13,156
DOT,Foursquare,http://foursquare.com/user/7474166,2012-06-13,4
DPR,Foursquare,https://foursquare.com/nycparks,2012-06-13,12244
EDC,Foursquare,https://foursquare.com/user/3045331,2012-06-13,9
FDNY,Foursquare,https://foursquare.com/fdny,2012-06-13,246
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,2012-06-13,11
NYC Gov,Foursquare,http://foursquare.com/nycgov,2012-06-13,20704
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,2012-06-13,
NYCHA,Foursquare,https://foursquare.com/nycha,2012-06-13,731
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,2012-06-13,4764
DOT,Instagram,http://web.stagram.com/n/nyc_dot,2012-06-13,
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,2012-06-13,9643
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,2012-06-13,25442
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,2012-06-13,
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,2012-06-13,830
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,2012-06-13,772
DOT,iPhone app,You The Man,2012-06-13,2713
Mayor's Office,iPhone App,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,2012-06-13,5540
MOME,iPhone App,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,2012-06-13,2382
MOME,iPhone App,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,2012-06-13,
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,2012-06-13,282
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,2012-06-13,2098
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,2012-06-13,20431
ACS,Linked-In,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,2012-06-13,941
All,Linked-In,http://www.linkedin.com/company/2904?trk=tyah,2012-06-13,4391
Dept of Consumer Affairs,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,2012-06-13,77
DOF,Linked-In,http://www.linkedin.com/company/298308?trk=tyah,2012-06-13,151
DOHMH,Linked-In,http://www.linkedin.com/company/245926?trk=tyah,2012-06-13,1874
SBS,Linked-In,http://www.linkedin.com/company/workforce1,2012-06-13,482
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,2012-06-13,140
DOE,Newsletter,,2012-06-13,370351
DOT,Newsletter,,2012-06-13,80831
NYC Digital: external newsletter,Newsletter,,2012-06-13,
NYC Gov,Newsletter,0,2012-06-13,594039
NYCHA,Newsletter,,2012-06-13,44983
OEM,Newsletter,,2012-06-13,47473
,nyc.gov,2800000,2012-06-13,
nycgov,Pinterest,http://pinterest.com/nycgov,2012-06-13,
DOH,Pinterest,http://pinterest.com/nychealth,2012-06-13,
FDNY,Pinterest,http://pinterest.com/fdnyhome/,2012-06-13,
DRIS,Pinterest,http://pinterest.com/recordsnyc,2012-06-13,
DOE,SMS,877877,2012-06-13,1253
NYCHA,SMS,,2012-06-13,8300
OEM,SMS,,2012-06-13,44547
NYC Digital,Tumblr,http://nycdigital.tumblr.com,2012-06-13,6382
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,2012-06-13,
DOB,Tumblr,http://nycbuildings.tumblr.com,2012-06-13,
DOH,Tumblr,http://nychealth.tumblr.com/,2012-06-13,54
DOH,Tumblr,http://mygooddognyc.tumblr.com/,2012-06-13,
DOT,Tumblr,http://thedailypothole.tumblr.com,2012-06-13,3668
EDC,Tumblr,http://nycedc.tumblr.com/,2012-06-13,18480
HRA,Tumblr,http://nycdads.tumblr.com,2012-06-13,
NYC & Co,Tumblr,nycgo.tumblr.com,2012-06-13,1061
NYC Digital,Tumblr,madeinny.tumblr.com,2012-06-13,
NYC Digital,Tumblr,http://nycopendata.tumblr.com,2012-06-13,
NYC Gov,Tumblr,nycgov.tumblr.com,2012-06-13,8358
OEM,Tumblr,http://nyccert.tumblr.com/,2012-06-13,14
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,2012-06-13,22
OMB,Tumblr,http://nycarra.tumblr.com,2012-06-13,3205
TLC,Tumblr,http://nyctlc.tumblr.com/,2012-06-13,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,2012-06-13,4
DOITT,Tumblr,http://nycdoitt.tumblr.com/,2012-06-13,
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com,2012-06-13,
FDNY,Tumblr,http://fdny.tumblr.com/,2012-06-13,
SBS,Tumblr,http://nycheighborhoods.tumblr.com,2012-06-13,
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,2012-06-13,29
SBS,Twitter,https://twitter.com/NYCWorkforce1,2012-06-13,467
City Store,Twitter,http://twitter.com/citystorenyc,2012-06-13,271
LPC,Twitter,https://twitter.com/NYCLPC,2012-06-13,573
DOE,Twitter,http://twitter.com/alumny,2012-06-13,165
OEM,Twitter,http://twitter.com/NYCOEM,2012-06-13,2
NYC & Co,Twitter,http://twitter.com/nycgoshop,2012-06-13,361
LMEC,Twitter,http://twitter.com/nyclmew,2012-06-13,382
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,2012-06-13,272
HRA,Twitter,http://twitter.com/nychra,2012-06-13,670
NYC Digital,Twitter,http://twitter.com/nycdigital,2012-06-13,2022
energyNYC,Twitter,http://twitter.com/energy_nyc,2012-06-13,646
DFTA,Twitter,http://twitter.com/NYCaging,2012-06-13,714
DOE,Twitter,http://twitter.com/TheFundforPS,2012-06-13,412
MOPD,Twitter,http://twitter.com/nyc_mopd,2012-06-13,688
NYCCFB,Twitter,http://twitter.com/NYCCFB,2012-06-13,697
EDC,Twitter,http://twitter.com/AppSciNYC,2012-06-13,1348
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,2012-06-13,911
DOE,Twitter,http://twitter.com/nyctf,2012-06-13,786
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,2012-06-13,933
City Charter,Twitter,http://twitter.com/CityCharterNYC,2012-06-13,787
DFTA,Twitter,http://www.twitter.com/timebanksnyc,2012-06-13,866
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,2012-06-13,1510
MOME,Twitter,http://www.twitter.com/madeinny,2012-06-13,2492
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,2012-06-13,1682
DOI,Twitter,http://twitter.com/DOINews,2012-06-13,1885
DCA,Twitter,http://twitter.com/nycdca,2012-06-13,2260
DOE,Twitter,http://twitter.com/iteachnyc,2012-06-13,1551
CAU,Twitter,www.twitter.com/mayorscau,2012-06-13,1983
HHC,Twitter,http://twitter.com/HHCnyc,2012-06-13,2855
MOIA,Twitter,https://twitter.com/NYCimmigrants,2012-06-13,2168
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,2012-06-13,2914
DEP,Twitter,http://twitter.com/nycwater,2012-06-13,3503
DOITT,Twitter,http://twitter.com/nycdoitt,2012-06-13,3427
PlaNYC,Twitter,http://twitter.com/PlaNYC,2012-06-13,3645
DYCD,Twitter,http://twitter.com/nycyouth,2012-06-13,3108
NYCService,Twitter,http://twitter.com/nycservice,2012-06-13,3458
TLC,Twitter,http://twitter.com/NYCTaxi,2012-06-13,3578
DOB,Twitter,http://twitter.com/nyc_buildings,2012-06-13,4170
NYCHA,Twitter,http://twitter.com/NYCHA,2012-06-13,4183
MOME,Twitter,http://www.twitter.com/nyc_media,2012-06-13,7892
EDC,Twitter,http://twitter.com/nycedc,2012-06-13,8309
DOH,Twitter,http://twitter.com/nycHealthy,2012-06-13,9385
NYC Digital,Twitter,http://twitter.com/nycgov,2012-06-13,26483
311,Twitter,http://www.twitter.com/NYCASP,2012-06-13,10930
DOT,Twitter,http://twitter.com/NYC_DOT,2012-06-13,16182
FDNY,Twitter,http://www.twitter.com/FDNY,2012-06-13,29918
DOE,Twitter,http://twitter.com/NYCSchools,2012-06-13,23731
DPR,Twitter,http://twitter.com/NYCParks,2012-06-13,25651
NYPD,Twitter,http://twitter.com/NYPDnews,2012-06-13,35936
311,Twitter,http://www.twitter.com/311NYC,2012-06-13,29176
OEM,Twitter,http://twitter.com/NotifyNYC,2012-06-13,40053
NYC & Co,Twitter,http://twitter.com/nycgo,2012-06-13,58032
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,2012-06-13,67266
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,2012-06-13,1248
DOF,Twitter,https://twitter.com/nycfinance,2012-06-13,846
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,2012-06-13,327
DSNY,Twitter,www.twitter.com/nycrecycles,2012-06-13,45
FDNY,Twitter,https://twitter.com/joinFDNY,2012-06-13,1581
Materials for the Arts,Twitter,https://twitter.com/mftanyc,2012-06-13,2082
MOAE,Twitter,http://twitter.com/youcantoonyc,2012-06-13,38
NYC Digital,Twitter,https://twitter.com/nycgob,2012-06-13,211
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,2012-06-13,234
NYCCFB,Twitter,http://twitter.com/NYCVotes,2012-06-13,266
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,2012-06-13,169
